nu,CH4/x=1.700e-06/T=253.000K/P=0.350atm/L=6000000.000cm
1112.650000,0.000028
1112.660000,0.000027
1112.670000,0.000027
1112.680000,0.000027
1112.690000,0.000028
1112.700000,0.000029
1112.710000,0.000030
1112.720000,0.000031
1112.730000,0.000033
1112.740000,0.000037
1112.750000,0.000039
1112.760000,0.000036
1112.770000,0.000032
1112.780000,0.000030
1112.790000,0.000029
1112.800000,0.000029
1112.810000,0.000030
1112.820000,0.000032
1112.830000,0.000034
1112.840000,0.000037
1112.850000,0.000038
1112.860000,0.000036
1112.870000,0.000034
1112.880000,0.000033
1112.890000,0.000032
1112.900000,0.000033
1112.910000,0.000033
1112.920000,0.000033
1112.930000,0.000033
1112.940000,0.000033
1112.950000,0.000034
1112.960000,0.000035
1112.970000,0.000036
1112.980000,0.000037
1112.990000,0.000039
1113.000000,0.000041
1113.010000,0.000043
1113.020000,0.000047
1113.030000,0.000051
1113.040000,0.000054
1113.050000,0.000055
1113.060000,0.000059
1113.070000,0.000064
1113.080000,0.000066
1113.090000,0.000065
1113.100000,0.000066
1113.110000,0.000072
1113.120000,0.000079
1113.130000,0.000083
1113.140000,0.000085
1113.150000,0.000091
1113.160000,0.000100
1113.170000,0.000113
1113.180000,0.000130
1113.190000,0.000149
1113.200000,0.000169
1113.210000,0.000196
1113.220000,0.000235
1113.230000,0.000291
1113.240000,0.000372
1113.250000,0.000496
1113.260000,0.000690
1113.270000,0.000994
1113.280000,0.001424
1113.290000,0.001871
1113.300000,0.001959
1113.310000,0.001582
1113.320000,0.001117
1113.330000,0.000776
1113.340000,0.000557
1113.350000,0.000419
1113.360000,0.000330
1113.370000,0.000272
1113.380000,0.000233
1113.390000,0.000205
1113.400000,0.000183
1113.410000,0.000167
1113.420000,0.000161
1113.430000,0.000164
1113.440000,0.000176
1113.450000,0.000187
1113.460000,0.000218
1113.470000,0.000288
1113.480000,0.000331
1113.490000,0.000264
1113.500000,0.000195
1113.510000,0.000160
1113.520000,0.000144
1113.530000,0.000138
1113.540000,0.000139
1113.550000,0.000147
1113.560000,0.000157
1113.570000,0.000162
1113.580000,0.000166
1113.590000,0.000171
1113.600000,0.000175
1113.610000,0.000183
1113.620000,0.000193
1113.630000,0.000201
1113.640000,0.000214
1113.650000,0.000232
1113.660000,0.000256
1113.670000,0.000288
1113.680000,0.000330
1113.690000,0.000386
1113.700000,0.000462
1113.710000,0.000568
1113.720000,0.000725
1113.730000,0.000967
1113.740000,0.001363
1113.750000,0.002042
1113.760000,0.003158
1113.770000,0.004430
1113.780000,0.004488
1113.790000,0.003282
1113.800000,0.002202
1113.810000,0.001567
1113.820000,0.001229
1113.830000,0.001060
1113.840000,0.000997
1113.850000,0.001011
1113.860000,0.001095
1113.870000,0.001262
1113.880000,0.001541
1113.890000,0.001937
1113.900000,0.002467
1113.910000,0.003338
1113.920000,0.004823
1113.930000,0.007195
1113.940000,0.010101
1113.950000,0.011372
1113.960000,0.010083
1113.970000,0.009087
1113.980000,0.008082
1113.990000,0.005082
1114.000000,0.003104
1114.010000,0.002091
1114.020000,0.001522
1114.030000,0.001169
1114.040000,0.000935
1114.050000,0.000776
1114.060000,0.000669
1114.070000,0.000601
1114.080000,0.000548
1114.090000,0.000477
1114.100000,0.000408
1114.110000,0.000355
1114.120000,0.000317
1114.130000,0.000290
1114.140000,0.000270
1114.150000,0.000258
1114.160000,0.000255
1114.170000,0.000268
1114.180000,0.000303
1114.190000,0.000323
1114.200000,0.000299
1114.210000,0.000265
1114.220000,0.000249
1114.230000,0.000256
1114.240000,0.000247
1114.250000,0.000226
1114.260000,0.000214
1114.270000,0.000217
1114.280000,0.000237
1114.290000,0.000285
1114.300000,0.000373
1114.310000,0.000438
1114.320000,0.000388
1114.330000,0.000317
1114.340000,0.000282
1114.350000,0.000276
1114.360000,0.000294
1114.370000,0.000342
1114.380000,0.000372
1114.390000,0.000387
1114.400000,0.000437
1114.410000,0.000516
1114.420000,0.000632
1114.430000,0.000801
1114.440000,0.001053
1114.450000,0.001447
1114.460000,0.002086
1114.470000,0.003119
1114.480000,0.004562
1114.490000,0.005642
1114.500000,0.005122
1114.510000,0.003663
1114.520000,0.002447
1114.530000,0.001669
1114.540000,0.001181
1114.550000,0.000872
1114.560000,0.000669
1114.570000,0.000530
1114.580000,0.000432
1114.590000,0.000360
1114.600000,0.000306
1114.610000,0.000265
1114.620000,0.000233
1114.630000,0.000208
1114.640000,0.000188
1114.650000,0.000173
1114.660000,0.000161
1114.670000,0.000153
1114.680000,0.000149
1114.690000,0.000148
1114.700000,0.000152
1114.710000,0.000168
1114.720000,0.000197
1114.730000,0.000226
1114.740000,0.000244
1114.750000,0.000263
1114.760000,0.000253
1114.770000,0.000212
1114.780000,0.000178
1114.790000,0.000165
1114.800000,0.000177
1114.810000,0.000198
1114.820000,0.000185
1114.830000,0.000142
1114.840000,0.000108
1114.850000,0.000089
1114.860000,0.000079
1114.870000,0.000072
1114.880000,0.000067
1114.890000,0.000064
1114.900000,0.000061
1114.910000,0.000060
1114.920000,0.000058
1114.930000,0.000057
1114.940000,0.000057
1114.950000,0.000057
1114.960000,0.000058
1114.970000,0.000059
1114.980000,0.000060
1114.990000,0.000061
1115.000000,0.000063
1115.010000,0.000065
1115.020000,0.000067
1115.030000,0.000068
1115.040000,0.000071
1115.050000,0.000079
1115.060000,0.000093
1115.070000,0.000113
1115.080000,0.000130
1115.090000,0.000143
1115.100000,0.000138
1115.110000,0.000118
1115.120000,0.000101
1115.130000,0.000090
1115.140000,0.000084
1115.150000,0.000081
1115.160000,0.000081
1115.170000,0.000082
1115.180000,0.000084
1115.190000,0.000087
1115.200000,0.000092
1115.210000,0.000098
1115.220000,0.000105
1115.230000,0.000113
1115.240000,0.000124
1115.250000,0.000136
1115.260000,0.000145
1115.270000,0.000157
1115.280000,0.000174
1115.290000,0.000196
1115.300000,0.000227
1115.310000,0.000265
1115.320000,0.000310
1115.330000,0.000370
1115.340000,0.000456
1115.350000,0.000576
1115.360000,0.000734
1115.370000,0.000968
1115.380000,0.001343
1115.390000,0.001945
1115.400000,0.002866
1115.410000,0.003955
1115.420000,0.004407
1115.430000,0.003687
1115.440000,0.002594
1115.450000,0.001759
1115.460000,0.001224
1115.470000,0.000888
1115.480000,0.000671
1115.490000,0.000524
1115.500000,0.000422
1115.510000,0.000350
1115.520000,0.000298
1115.530000,0.000258
1115.540000,0.000225
1115.550000,0.000199
1115.560000,0.000178
1115.570000,0.000162
1115.580000,0.000150
1115.590000,0.000140
1115.600000,0.000133
1115.610000,0.000128
1115.620000,0.000125
1115.630000,0.000123
1115.640000,0.000122
1115.650000,0.000121
1115.660000,0.000122
1115.670000,0.000126
1115.680000,0.000131
1115.690000,0.000137
1115.700000,0.000141
1115.710000,0.000141
1115.720000,0.000145
1115.730000,0.000149
1115.740000,0.000149
1115.750000,0.000153
1115.760000,0.000162
1115.770000,0.000175
1115.780000,0.000192
1115.790000,0.000215
1115.800000,0.000247
1115.810000,0.000289
1115.820000,0.000342
1115.830000,0.000399
1115.840000,0.000456
1115.850000,0.000508
1115.860000,0.000575
1115.870000,0.000689
1115.880000,0.000868
1115.890000,0.001142
1115.900000,0.001563
1115.910000,0.002223
1115.920000,0.003208
1115.930000,0.004374
1115.940000,0.004964
1115.950000,0.004340
1115.960000,0.003169
1115.970000,0.002192
1115.980000,0.001536
1115.990000,0.001115
1116.000000,0.000839
1116.010000,0.000651
1116.020000,0.000519
1116.030000,0.000425
1116.040000,0.000355
1116.050000,0.000303
1116.060000,0.000263
1116.070000,0.000233
1116.080000,0.000214
1116.090000,0.000207
1116.100000,0.000208
1116.110000,0.000193
1116.120000,0.000160
1116.130000,0.000136
1116.140000,0.000121
1116.150000,0.000111
1116.160000,0.000105
1116.170000,0.000101
1116.180000,0.000098
1116.190000,0.000093
1116.200000,0.000085
1116.210000,0.000077
1116.220000,0.000072
1116.230000,0.000067
1116.240000,0.000064
1116.250000,0.000061
1116.260000,0.000059
1116.270000,0.000057
1116.280000,0.000055
1116.290000,0.000054
1116.300000,0.000053
1116.310000,0.000053
1116.320000,0.000054
1116.330000,0.000055
1116.340000,0.000059
1116.350000,0.000066
1116.360000,0.000069
1116.370000,0.000069
1116.380000,0.000070
1116.390000,0.000080
1116.400000,0.000104
1116.410000,0.000157
1116.420000,0.000208
1116.430000,0.000178
1116.440000,0.000153
1116.450000,0.000141
1116.460000,0.000132
1116.470000,0.000131
1116.480000,0.000127
1116.490000,0.000109
1116.500000,0.000085
1116.510000,0.000070
1116.520000,0.000061
1116.530000,0.000057
1116.540000,0.000055
1116.550000,0.000055
1116.560000,0.000058
1116.570000,0.000064
1116.580000,0.000076
1116.590000,0.000099
1116.600000,0.000143
1116.610000,0.000200
1116.620000,0.000195
1116.630000,0.000140
1116.640000,0.000100
1116.650000,0.000078
1116.660000,0.000066
1116.670000,0.000060
1116.680000,0.000057
1116.690000,0.000056
1116.700000,0.000057
1116.710000,0.000060
1116.720000,0.000064
1116.730000,0.000070
1116.740000,0.000079
1116.750000,0.000093
1116.760000,0.000114
1116.770000,0.000146
1116.780000,0.000202
1116.790000,0.000295
1116.800000,0.000359
1116.810000,0.000402
1116.820000,0.000439
1116.830000,0.000470
1116.840000,0.000649
1116.850000,0.001105
1116.860000,0.001403
1116.870000,0.000903
1116.880000,0.000490
1116.890000,0.000299
1116.900000,0.000208
1116.910000,0.000160
1116.920000,0.000131
1116.930000,0.000114
1116.940000,0.000105
1116.950000,0.000100
1116.960000,0.000099
1116.970000,0.000101
1116.980000,0.000106
1116.990000,0.000116
1117.000000,0.000133
1117.010000,0.000159
1117.020000,0.000200
1117.030000,0.000256
1117.040000,0.000340
1117.050000,0.000498
1117.060000,0.000807
1117.070000,0.001364
1117.080000,0.001838
1117.090000,0.001466
1117.100000,0.000878
1117.110000,0.000530
1117.120000,0.000347
1117.130000,0.000247
1117.140000,0.000187
1117.150000,0.000149
1117.160000,0.000125
1117.170000,0.000107
1117.180000,0.000095
1117.190000,0.000087
1117.200000,0.000080
1117.210000,0.000076
1117.220000,0.000073
1117.230000,0.000071
1117.240000,0.000071
1117.250000,0.000072
1117.260000,0.000076
1117.270000,0.000085
1117.280000,0.000103
1117.290000,0.000131
1117.300000,0.000139
1117.310000,0.000114
1117.320000,0.000096
1117.330000,0.000090
1117.340000,0.000091
1117.350000,0.000095
1117.360000,0.000102
1117.370000,0.000116
1117.380000,0.000143
1117.390000,0.000184
1117.400000,0.000201
1117.410000,0.000171
1117.420000,0.000146
1117.430000,0.000137
1117.440000,0.000139
1117.450000,0.000149
1117.460000,0.000166
1117.470000,0.000187
1117.480000,0.000210
1117.490000,0.000242
1117.500000,0.000291
1117.510000,0.000365
1117.520000,0.000479
1117.530000,0.000665
1117.540000,0.000987
1117.550000,0.001585
1117.560000,0.002697
1117.570000,0.004140
1117.580000,0.004066
1117.590000,0.002605
1117.600000,0.001535
1117.610000,0.000964
1117.620000,0.000656
1117.630000,0.000478
1117.640000,0.000368
1117.650000,0.000296
1117.660000,0.000248
1117.670000,0.000215
1117.680000,0.000192
1117.690000,0.000176
1117.700000,0.000166
1117.710000,0.000158
1117.720000,0.000150
1117.730000,0.000143
1117.740000,0.000140
1117.750000,0.000135
1117.760000,0.000131
1117.770000,0.000132
1117.780000,0.000139
1117.790000,0.000152
1117.800000,0.000165
1117.810000,0.000157
1117.820000,0.000149
1117.830000,0.000149
1117.840000,0.000152
1117.850000,0.000154
1117.860000,0.000157
1117.870000,0.000163
1117.880000,0.000171
1117.890000,0.000182
1117.900000,0.000195
1117.910000,0.000211
1117.920000,0.000230
1117.930000,0.000252
1117.940000,0.000277
1117.950000,0.000309
1117.960000,0.000349
1117.970000,0.000400
1117.980000,0.000465
1117.990000,0.000550
1118.000000,0.000664
1118.010000,0.000826
1118.020000,0.001062
1118.030000,0.001424
1118.040000,0.002006
1118.050000,0.002970
1118.060000,0.004478
1118.070000,0.006087
1118.080000,0.006174
1118.090000,0.004723
1118.100000,0.003382
1118.110000,0.002641
1118.120000,0.002393
1118.130000,0.002578
1118.140000,0.003338
1118.150000,0.005196
1118.160000,0.009158
1118.170000,0.013039
1118.180000,0.009651
1118.190000,0.005314
1118.200000,0.003126
1118.210000,0.002074
1118.220000,0.001528
1118.230000,0.001228
1118.240000,0.001066
1118.250000,0.000994
1118.260000,0.000982
1118.270000,0.001016
1118.280000,0.001115
1118.290000,0.001288
1118.300000,0.001517
1118.310000,0.001787
1118.320000,0.002171
1118.330000,0.002838
1118.340000,0.003964
1118.350000,0.005557
1118.360000,0.006774
1118.370000,0.006192
1118.380000,0.004502
1118.390000,0.003074
1118.400000,0.002146
1118.410000,0.001540
1118.420000,0.001149
1118.430000,0.000894
1118.440000,0.000722
1118.450000,0.000601
1118.460000,0.000513
1118.470000,0.000453
1118.480000,0.000419
1118.490000,0.000400
1118.500000,0.000362
1118.510000,0.000313
1118.520000,0.000275
1118.530000,0.000247
1118.540000,0.000225
1118.550000,0.000209
1118.560000,0.000196
1118.570000,0.000186
1118.580000,0.000178
1118.590000,0.000173
1118.600000,0.000170
1118.610000,0.000171
1118.620000,0.000180
1118.630000,0.000192
1118.640000,0.000187
1118.650000,0.000170
1118.660000,0.000158
1118.670000,0.000152
1118.680000,0.000150
1118.690000,0.000149
1118.700000,0.000150
1118.710000,0.000152
1118.720000,0.000156
1118.730000,0.000161
1118.740000,0.000168
1118.750000,0.000175
1118.760000,0.000181
1118.770000,0.000188
1118.780000,0.000196
1118.790000,0.000207
1118.800000,0.000220
1118.810000,0.000236
1118.820000,0.000256
1118.830000,0.000282
1118.840000,0.000314
1118.850000,0.000357
1118.860000,0.000415
1118.870000,0.000501
1118.880000,0.000634
1118.890000,0.000855
1118.900000,0.001228
1118.910000,0.001537
1118.920000,0.001390
1118.930000,0.001209
1118.940000,0.001215
1118.950000,0.001369
1118.960000,0.001618
1118.970000,0.001982
1118.980000,0.002571
1118.990000,0.003526
1119.000000,0.005050
1119.010000,0.007306
1119.020000,0.009820
1119.030000,0.011058
1119.040000,0.010046
1119.050000,0.007587
1119.060000,0.005245
1119.070000,0.003617
1119.080000,0.002576
1119.090000,0.001906
1119.100000,0.001461
1119.110000,0.001156
1119.120000,0.000941
1119.130000,0.000783
1119.140000,0.000658
1119.150000,0.000560
1119.160000,0.000485
1119.170000,0.000426
1119.180000,0.000379
1119.190000,0.000339
1119.200000,0.000305
1119.210000,0.000277
1119.220000,0.000256
1119.230000,0.000241
1119.240000,0.000226
1119.250000,0.000207
1119.260000,0.000190
1119.270000,0.000176
1119.280000,0.000163
1119.290000,0.000152
1119.300000,0.000143
1119.310000,0.000136
1119.320000,0.000129
1119.330000,0.000124
1119.340000,0.000119
1119.350000,0.000115
1119.360000,0.000111
1119.370000,0.000108
1119.380000,0.000105
1119.390000,0.000103
1119.400000,0.000102
1119.410000,0.000102
1119.420000,0.000103
1119.430000,0.000106
1119.440000,0.000109
1119.450000,0.000116
1119.460000,0.000127
1119.470000,0.000147
1119.480000,0.000178
1119.490000,0.000218
1119.500000,0.000243
1119.510000,0.000227
1119.520000,0.000188
1119.530000,0.000152
1119.540000,0.000127
1119.550000,0.000111
1119.560000,0.000102
1119.570000,0.000098
1119.580000,0.000098
1119.590000,0.000106
1119.600000,0.000121
1119.610000,0.000128
1119.620000,0.000111
1119.630000,0.000094
1119.640000,0.000086
1119.650000,0.000082
1119.660000,0.000081
1119.670000,0.000081
1119.680000,0.000081
1119.690000,0.000080
1119.700000,0.000079
1119.710000,0.000078
1119.720000,0.000079
1119.730000,0.000081
1119.740000,0.000082
1119.750000,0.000083
1119.760000,0.000085
1119.770000,0.000087
1119.780000,0.000090
1119.790000,0.000095
1119.800000,0.000102
1119.810000,0.000116
1119.820000,0.000132
1119.830000,0.000132
1119.840000,0.000123
1119.850000,0.000121
1119.860000,0.000124
1119.870000,0.000131
1119.880000,0.000143
1119.890000,0.000157
1119.900000,0.000173
1119.910000,0.000191
1119.920000,0.000202
1119.930000,0.000217
1119.940000,0.000245
1119.950000,0.000290
1119.960000,0.000366
1119.970000,0.000497
1119.980000,0.000714
1119.990000,0.000918
1120.000000,0.000851
1120.010000,0.000696
1120.020000,0.000635
1120.030000,0.000660
1120.040000,0.000756
1120.050000,0.000931
1120.060000,0.001220
1120.070000,0.001688
1120.080000,0.002426
1120.090000,0.003424
1120.100000,0.004122
1120.110000,0.003772
1120.120000,0.002889
1120.130000,0.002171
1120.140000,0.001749
1120.150000,0.001577
1120.160000,0.001393
1120.170000,0.001099
1120.180000,0.000951
1120.190000,0.000941
1120.200000,0.001045
1120.210000,0.001295
1120.220000,0.001811
1120.230000,0.002726
1120.240000,0.003585
1120.250000,0.003442
1120.260000,0.003322
1120.270000,0.004167
1120.280000,0.005010
1120.290000,0.004014
1120.300000,0.002510
1120.310000,0.001567
1120.320000,0.001062
1120.330000,0.000781
1120.340000,0.000615
1120.350000,0.000512
1120.360000,0.000449
1120.370000,0.000408
1120.380000,0.000373
1120.390000,0.000339
1120.400000,0.000310
1120.410000,0.000290
1120.420000,0.000278
1120.430000,0.000271
1120.440000,0.000270
1120.450000,0.000274
1120.460000,0.000283
1120.470000,0.000299
1120.480000,0.000323
1120.490000,0.000361
1120.500000,0.000425
1120.510000,0.000537
1120.520000,0.000725
1120.530000,0.000906
1120.540000,0.000854
1120.550000,0.000709
1120.560000,0.000635
1120.570000,0.000632
1120.580000,0.000680
1120.590000,0.000775
1120.600000,0.000935
1120.610000,0.001201
1120.620000,0.001557
1120.630000,0.001797
1120.640000,0.002125
1120.650000,0.002801
1120.660000,0.004039
1120.670000,0.006321
1120.680000,0.010512
1120.690000,0.016425
1120.700000,0.017822
1120.710000,0.012386
1120.720000,0.007455
1120.730000,0.004689
1120.740000,0.003227
1120.750000,0.002473
1120.760000,0.002138
1120.770000,0.001899
1120.780000,0.001494
1120.790000,0.001130
1120.800000,0.000898
1120.810000,0.000749
1120.820000,0.000656
1120.830000,0.000608
1120.840000,0.000605
1120.850000,0.000657
1120.860000,0.000737
1120.870000,0.000831
1120.880000,0.000888
1120.890000,0.000731
1120.900000,0.000574
1120.910000,0.000501
1120.920000,0.000422
1120.930000,0.000358
1120.940000,0.000330
1120.950000,0.000326
1120.960000,0.000332
1120.970000,0.000317
1120.980000,0.000291
1120.990000,0.000277
1121.000000,0.000274
1121.010000,0.000278
1121.020000,0.000285
1121.030000,0.000289
1121.040000,0.000294
1121.050000,0.000305
1121.060000,0.000320
1121.070000,0.000341
1121.080000,0.000369
1121.090000,0.000404
1121.100000,0.000449
1121.110000,0.000508
1121.120000,0.000586
1121.130000,0.000694
1121.140000,0.000847
1121.150000,0.001075
1121.160000,0.001436
1121.170000,0.002035
1121.180000,0.003027
1121.190000,0.004447
1121.200000,0.005895
1121.210000,0.007784
1121.220000,0.008988
1121.230000,0.006961
1121.240000,0.004497
1121.250000,0.003015
1121.260000,0.002210
1121.270000,0.001809
1121.280000,0.001650
1121.290000,0.001666
1121.300000,0.001855
1121.310000,0.002285
1121.320000,0.003132
1121.330000,0.004770
1121.340000,0.007491
1121.350000,0.009215
1121.360000,0.007361
1121.370000,0.005295
1121.380000,0.004552
1121.390000,0.005009
1121.400000,0.006756
1121.410000,0.009211
1121.420000,0.009211
1121.430000,0.007201
1121.440000,0.005935
1121.450000,0.005544
1121.460000,0.006101
1121.470000,0.007396
1121.480000,0.007282
1121.490000,0.005688
1121.500000,0.005065
1121.510000,0.005964
1121.520000,0.007940
1121.530000,0.008506
1121.540000,0.005816
1121.550000,0.003400
1121.560000,0.002165
1121.570000,0.001520
1121.580000,0.001149
1121.590000,0.000916
1121.600000,0.000762
1121.610000,0.000655
1121.620000,0.000581
1121.630000,0.000537
1121.640000,0.000526
1121.650000,0.000558
1121.660000,0.000613
1121.670000,0.000585
1121.680000,0.000507
1121.690000,0.000476
1121.700000,0.000478
1121.710000,0.000430
1121.720000,0.000352
1121.730000,0.000298
1121.740000,0.000267
1121.750000,0.000246
1121.760000,0.000225
1121.770000,0.000211
1121.780000,0.000203
1121.790000,0.000199
1121.800000,0.000193
1121.810000,0.000183
1121.820000,0.000174
1121.830000,0.000167
1121.840000,0.000162
1121.850000,0.000159
1121.860000,0.000158
1121.870000,0.000160
1121.880000,0.000159
1121.890000,0.000154
1121.900000,0.000151
1121.910000,0.000150
1121.920000,0.000151
1121.930000,0.000153
1121.940000,0.000157
1121.950000,0.000164
1121.960000,0.000176
1121.970000,0.000194
1121.980000,0.000210
1121.990000,0.000225
1122.000000,0.000259
1122.010000,0.000286
1122.020000,0.000263
1122.030000,0.000229
1122.040000,0.000211
1122.050000,0.000206
1122.060000,0.000209
1122.070000,0.000218
1122.080000,0.000235
1122.090000,0.000255
1122.100000,0.000261
1122.110000,0.000258
1122.120000,0.000261
1122.130000,0.000272
1122.140000,0.000288
1122.150000,0.000305
1122.160000,0.000326
1122.170000,0.000353
1122.180000,0.000390
1122.190000,0.000430
1122.200000,0.000464
1122.210000,0.000513
1122.220000,0.000576
1122.230000,0.000654
1122.240000,0.000744
1122.250000,0.000851
1122.260000,0.000989
1122.270000,0.001175
1122.280000,0.001429
1122.290000,0.001784
1122.300000,0.002301
1122.310000,0.003088
1122.320000,0.004367
1122.330000,0.006607
1122.340000,0.010613
1122.350000,0.015841
1122.360000,0.018139
1122.370000,0.018596
1122.380000,0.016618
1122.390000,0.012119
1122.400000,0.008114
1122.410000,0.005490
1122.420000,0.003870
1122.430000,0.002851
1122.440000,0.002183
1122.450000,0.001728
1122.460000,0.001407
1122.470000,0.001174
1122.480000,0.001001
1122.490000,0.000869
1122.500000,0.000770
1122.510000,0.000697
1122.520000,0.000642
1122.530000,0.000591
1122.540000,0.000546
1122.550000,0.000516
1122.560000,0.000499
1122.570000,0.000496
1122.580000,0.000511
1122.590000,0.000558
1122.600000,0.000660
1122.610000,0.000844
1122.620000,0.000975
1122.630000,0.000849
1122.640000,0.000683
1122.650000,0.000596
1122.660000,0.000569
1122.670000,0.000578
1122.680000,0.000613
1122.690000,0.000673
1122.700000,0.000764
1122.710000,0.000896
1122.720000,0.001088
1122.730000,0.001373
1122.740000,0.001809
1122.750000,0.002500
1122.760000,0.003607
1122.770000,0.005276
1122.780000,0.007107
1122.790000,0.007562
1122.800000,0.006140
1122.810000,0.004361
1122.820000,0.003011
1122.830000,0.002138
1122.840000,0.001604
1122.850000,0.001279
1122.860000,0.001074
1122.870000,0.000909
1122.880000,0.000763
1122.890000,0.000654
1122.900000,0.000580
1122.910000,0.000530
1122.920000,0.000497
1122.930000,0.000474
1122.940000,0.000462
1122.950000,0.000458
1122.960000,0.000463
1122.970000,0.000477
1122.980000,0.000501
1122.990000,0.000537
1123.000000,0.000589
1123.010000,0.000663
1123.020000,0.000768
1123.030000,0.000918
1123.040000,0.001136
1123.050000,0.001474
1123.060000,0.002023
1123.070000,0.002909
1123.080000,0.004417
1123.090000,0.006909
1123.100000,0.009622
1123.110000,0.009162
1123.120000,0.006386
1123.130000,0.004131
1123.140000,0.002822
1123.150000,0.002136
1123.160000,0.001813
1123.170000,0.001728
1123.180000,0.001850
1123.190000,0.002235
1123.200000,0.003057
1123.210000,0.004644
1123.220000,0.006879
1123.230000,0.007522
1123.240000,0.006592
1123.250000,0.007098
1123.260000,0.007997
1123.270000,0.005683
1123.280000,0.003346
1123.290000,0.002151
1123.300000,0.001557
1123.310000,0.001238
1123.320000,0.001037
1123.330000,0.000893
1123.340000,0.000805
1123.350000,0.000777
1123.360000,0.000798
1123.370000,0.000793
1123.380000,0.000722
1123.390000,0.000679
1123.400000,0.000674
1123.410000,0.000648
1123.420000,0.000618
1123.430000,0.000615
1123.440000,0.000633
1123.450000,0.000669
1123.460000,0.000719
1123.470000,0.000788
1123.480000,0.000879
1123.490000,0.001000
1123.500000,0.001161
1123.510000,0.001378
1123.520000,0.001678
1123.530000,0.002091
1123.540000,0.002646
1123.550000,0.003468
1123.560000,0.004766
1123.570000,0.006797
1123.580000,0.009682
1123.590000,0.013156
1123.600000,0.017806
1123.610000,0.022887
1123.620000,0.024049
1123.630000,0.023048
1123.640000,0.018314
1123.650000,0.011608
1123.660000,0.007202
1123.670000,0.004759
1123.680000,0.003358
1123.690000,0.002497
1123.700000,0.001935
1123.710000,0.001548
1123.720000,0.001270
1123.730000,0.001064
1123.740000,0.000907
1123.750000,0.000784
1123.760000,0.000687
1123.770000,0.000609
1123.780000,0.000546
1123.790000,0.000494
1123.800000,0.000450
1123.810000,0.000415
1123.820000,0.000385
1123.830000,0.000361
1123.840000,0.000341
1123.850000,0.000325
1123.860000,0.000313
1123.870000,0.000306
1123.880000,0.000305
1123.890000,0.000310
1123.900000,0.000326
1123.910000,0.000355
1123.920000,0.000400
1123.930000,0.000460
1123.940000,0.000548
1123.950000,0.000718
1123.960000,0.001055
1123.970000,0.001458
1123.980000,0.001417
1123.990000,0.001133
1124.000000,0.000861
1124.010000,0.000644
1124.020000,0.000536
1124.030000,0.000472
1124.040000,0.000410
1124.050000,0.000377
1124.060000,0.000360
1124.070000,0.000307
1124.080000,0.000260
1124.090000,0.000234
1124.100000,0.000223
1124.110000,0.000224
1124.120000,0.000236
1124.130000,0.000255
1124.140000,0.000257
1124.150000,0.000245
1124.160000,0.000239
1124.170000,0.000241
1124.180000,0.000251
1124.190000,0.000268
1124.200000,0.000292
1124.210000,0.000325
1124.220000,0.000368
1124.230000,0.000426
1124.240000,0.000504
1124.250000,0.000612
1124.260000,0.000766
1124.270000,0.000991
1124.280000,0.001330
1124.290000,0.001853
1124.300000,0.002651
1124.310000,0.003724
1124.320000,0.004632
1124.330000,0.004546
1124.340000,0.003561
1124.350000,0.002515
1124.360000,0.001761
1124.370000,0.001270
1124.380000,0.000952
1124.390000,0.000736
1124.400000,0.000586
1124.410000,0.000481
1124.420000,0.000405
1124.430000,0.000351
1124.440000,0.000312
1124.450000,0.000289
1124.460000,0.000286
1124.470000,0.000298
1124.480000,0.000282
1124.490000,0.000231
1124.500000,0.000193
1124.510000,0.000169
1124.520000,0.000155
1124.530000,0.000145
1124.540000,0.000141
1124.550000,0.000143
1124.560000,0.000151
1124.570000,0.000153
1124.580000,0.000146
1124.590000,0.000136
1124.600000,0.000130
1124.610000,0.000121
1124.620000,0.000108
1124.630000,0.000099
1124.640000,0.000094
1124.650000,0.000091
1124.660000,0.000091
1124.670000,0.000095
1124.680000,0.000101
1124.690000,0.000112
1124.700000,0.000125
1124.710000,0.000134
1124.720000,0.000127
1124.730000,0.000112
1124.740000,0.000096
1124.750000,0.000084
1124.760000,0.000076
1124.770000,0.000072
1124.780000,0.000070
1124.790000,0.000069
1124.800000,0.000071
1124.810000,0.000074
1124.820000,0.000079
1124.830000,0.000089
1124.840000,0.000110
1124.850000,0.000151
1124.860000,0.000196
1124.870000,0.000180
1124.880000,0.000132
1124.890000,0.000103
1124.900000,0.000090
1124.910000,0.000083
1124.920000,0.000080
1124.930000,0.000082
1124.940000,0.000092
1124.950000,0.000100
1124.960000,0.000093
1124.970000,0.000084
1124.980000,0.000082
1124.990000,0.000083
1125.000000,0.000088
1125.010000,0.000096
1125.020000,0.000109
1125.030000,0.000132
1125.040000,0.000168
1125.050000,0.000230
1125.060000,0.000337
1125.070000,0.000484
1125.080000,0.000540
1125.090000,0.000435
1125.100000,0.000330
1125.110000,0.000283
1125.120000,0.000284
1125.130000,0.000336
1125.140000,0.000470
1125.150000,0.000753
1125.160000,0.001199
1125.170000,0.001292
1125.180000,0.000852
1125.190000,0.000501
1125.200000,0.000317
1125.210000,0.000220
1125.220000,0.000164
1125.230000,0.000131
1125.240000,0.000109
1125.250000,0.000094
1125.260000,0.000085
1125.270000,0.000079
1125.280000,0.000077
1125.290000,0.000073
1125.300000,0.000065
1125.310000,0.000059
1125.320000,0.000055
1125.330000,0.000053
